book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2682,345,7,23218,138,8,19,2006,14,3
20,305,3,25859,481,2,49,2004,127,6
54,184,8,16645,564,4,6,2006,187,5
2815,386,6,14855,617,7,12,2013,139,5
1869,92,6,23235,578,2,23,2009,22,4
2712,344,5,22734,96,9,31,2017,97,6
638,15,1,17550,460,2,32,2003,183,7
1504,318,7,18221,539,5,18,2002,132,4
1961,345,1,15534,351,10,46,2007,36,3
1439,309,9,5248,466,7,12,2014,102,2
1997,51,8,15456,684,2,18,2004,93,3
2822,104,10,20786,312,3,1,2008,116,4
816,241,2,21317,493,8,11,2006,161,2
2038,418,8,5384,203,9,35,2014,176,5
1627,29,3,21997,458,4,23,2013,130,7
1479,241,7,26561,552,8,28,2006,176,2
2582,412,5,29194,99,3,38,2021,196,6
1116,180,9,7290,508,9,41,2021,166,6
2006,63,4,3875,407,7,15,2012,61,1
1971,56,2,28743,155,9,16,2016,194,3
573,401,9,23588,247,6,34,2008,26,2
2985,389,3,2810,489,8,17,2000,28,7
2893,400,1,13043,161,8,37,2012,162,1
1549,64,10,25990,125,8,17,2021,27,5
1937,156,4,20993,133,2,42,2001,141,4
465,77,1,17400,302,2,8,2017,98,7
1136,28,8,7818,349,9,50,2019,129,3
520,190,10,5368,120,3,40,2000,116,3
1341,379,5,22610,640,2,45,2014,14,5
220,222,4,12695,582,1,37,2011,111,5
1563,423,8,10600,221,4,42,2014,185,4
862,367,7,24772,274,1,41,2014,158,1
7,168,4,12780,538,7,15,2018,124,4
551,213,2,24124,210,8,40,2012,81,3
568,107,5,26894,448,5,29,2014,35,6
2415,304,7,1020,572,5,28,2000,68,4
1481,197,2,2869,506,5,24,2003,150,7
487,423,8,2667,269,5,28,2020,115,3
567,256,2,12769,402,3,11,2014,56,3
1441,387,5,16140,649,9,46,2012,105,6
651,272,5,13961,78,9,22,2012,1,7
187,1,6,19765,215,6,34,2009,158,1
653,151,4,24997,154,2,43,2019,113,1
817,88,3,10541,123,6,18,2016,148,4
1429,104,6,3208,209,6,9,2008,75,5
740,149,2,8508,96,9,39,2020,139,5
997,326,8,29532,401,5,25,2008,41,7
201,222,1,10371,638,9,20,2021,48,3
597,169,3,7967,595,2,39,2002,18,6
39,63,2,23047,658,9,42,2010,110,4
2342,403,10,11586,112,6,22,2010,43,2
2300,354,8,7618,403,6,27,2005,45,5
2675,103,10,14725,549,2,31,2015,5,7
427,61,6,2473,229,2,18,2005,108,1
1207,407,10,1106,633,6,44,2021,120,7
1126,135,3,3222,513,8,14,2021,34,5
2855,9,8,2309,236,8,9,2020,97,6
1077,22,3,4341,219,8,19,2002,151,1
2780,337,4,28095,341,4,30,2000,186,5
1905,49,2,13717,395,2,36,2019,125,6
2552,121,10,15288,416,1,33,2000,10,6
2509,402,10,28279,612,1,46,2009,138,7
940,138,4,22962,627,7,41,2000,1,6
892,259,1,24058,91,3,28,2011,66,3
839,60,7,19533,93,10,45,2001,114,3
2194,129,2,7496,443,9,35,2015,137,7
2888,198,7,25346,652,3,8,2011,5,3
1752,203,1,2530,217,10,20,2012,165,4
447,194,7,25934,498,7,2,2006,43,2
1232,138,8,13323,513,6,20,2000,145,6
94,403,4,15009,508,2,43,2019,21,3
1601,67,10,15313,557,7,2,2014,82,3
2784,221,9,12683,115,5,5,2009,160,5
1352,385,3,18411,590,10,6,2020,51,2
2392,197,7,27348,453,8,9,2017,49,2
2030,373,1,11656,661,1,14,2020,94,5
2960,114,9,15150,255,4,18,2000,154,1
1012,226,10,10000,90,5,7,2000,44,7
2521,437,9,21250,98,5,5,2021,17,2
1701,215,10,793,282,5,9,2007,97,7
1831,368,8,2659,134,3,41,2015,98,2
2323,302,4,17581,548,10,29,2000,67,6
1306,99,10,3943,150,5,10,2015,62,4
2142,441,5,17077,476,6,16,2012,118,7
2782,162,6,1624,105,7,7,2014,196,3
2368,103,10,1990,692,2,41,2007,69,2
19,246,9,2892,147,5,33,2019,95,7
2740,314,3,25651,276,9,7,2012,199,1
907,229,5,27873,397,6,11,2000,122,2
1045,442,9,6197,603,4,9,2017,24,4
1871,332,9,23813,596,1,1,2019,80,3
2411,176,8,4726,612,5,47,2006,105,4
2077,19,7,25639,284,1,17,2021,126,6
1028,34,4,19562,85,9,21,2015,22,2
1630,399,2,15231,121,8,43,2008,67,4
263,337,6,26725,597,2,40,2004,9,5
2012,54,1,20516,233,5,10,2010,11,5
2156,76,9,10541,400,3,38,2001,152,2
625,49,2,5200,147,1,18,2010,30,3
1085,360,10,28470,409,4,41,2000,93,4
2669,405,4,23448,97,2,24,2018,144,1
2869,81,1,3039,259,8,23,2000,98,6
578,242,10,4571,235,3,33,2013,184,4
2293,308,3,19606,219,8,28,2013,55,3
204,276,2,8111,281,6,39,2001,104,3
1652,153,9,14125,360,6,30,2018,86,7
9,365,5,23211,357,1,17,2007,60,2
2995,383,5,17269,296,4,41,2020,63,1
2061,3,5,15412,327,1,50,2005,59,4
1933,388,4,1306,258,3,4,2013,153,5
525,85,2,25044,185,3,25,2014,141,1
2993,205,2,14974,579,2,12,2020,5,4
1003,356,10,11679,260,10,33,2019,73,6
2156,235,8,12935,115,6,21,2013,88,7
1589,404,6,10793,316,7,10,2020,31,5
1855,105,1,6807,141,8,6,2015,148,2
2685,179,6,106,669,8,33,2008,166,3
2409,204,10,24514,258,2,32,2017,90,5
799,388,2,8487,144,2,12,2006,47,4
403,337,8,12499,561,1,41,2018,117,7
1703,268,9,28236,108,6,29,2000,191,3
610,53,1,5130,149,9,34,2017,30,2
2524,217,8,20765,583,9,37,2002,151,5
720,372,4,3190,326,6,32,2017,35,5
2930,367,10,27963,153,3,28,2014,176,7
2917,17,7,11876,564,10,9,2016,175,5
2265,278,10,24090,637,10,16,2005,105,5
1750,378,6,14431,110,7,5,2003,161,7
2090,294,8,28221,225,2,50,2007,40,3
1867,384,7,16223,420,10,31,2010,117,7
2280,166,8,7595,571,9,15,2017,16,3
1728,424,6,12726,421,8,26,2018,145,6
2321,137,7,16933,355,9,32,2001,17,6
833,398,6,16618,329,10,11,2010,139,3
2123,384,8,25807,528,4,25,2002,87,1
1350,248,7,8199,106,5,47,2020,22,3
2870,30,5,16540,658,3,39,2006,137,5
1522,395,7,7672,550,2,23,2001,68,6
367,44,6,11698,579,6,37,2014,150,6
2185,413,6,12325,510,4,8,2017,128,7
2642,180,7,24962,684,9,42,2006,81,2
1777,103,7,1266,141,9,40,2004,85,2
302,245,8,14066,483,2,13,2012,42,3
1865,98,2,1754,427,10,22,2010,178,4
1558,138,7,8141,507,6,7,2021,103,2
1184,132,10,16299,458,7,22,2007,179,4
92,121,5,14357,326,9,10,2001,47,2
2360,146,2,29458,126,5,48,2003,21,4
2275,45,4,28358,526,1,23,2013,71,2
809,238,2,16059,491,1,12,2006,117,2
2891,55,10,23651,228,2,38,2002,178,5
1860,68,5,17750,151,5,20,2012,162,3
327,131,10,23440,529,7,37,2020,58,1
2521,312,2,4334,587,5,18,2010,172,5
2328,176,8,9293,510,7,4,2018,81,6
1713,103,10,22730,661,7,30,2012,151,1
2816,391,6,13251,421,8,42,2016,165,5
1593,386,4,1209,488,5,39,2015,23,3
2143,404,3,26842,131,1,39,2007,172,5
743,128,5,1149,594,1,8,2014,3,4
1979,349,10,7324,529,9,27,2002,172,6
72,50,5,17392,110,2,6,2018,65,4
2596,227,4,10292,424,5,30,2015,142,3
2572,347,6,15290,116,1,8,2016,146,4
2181,227,1,19318,464,6,22,2005,25,1
2086,180,10,25807,617,10,15,2020,184,2
717,98,8,59,193,9,24,2001,24,7
1777,265,10,1907,477,5,9,2002,169,3
734,194,3,16488,262,4,34,2019,58,6
2698,196,7,26357,276,7,42,2017,38,5
2196,187,8,15342,505,5,7,2009,194,3
2946,16,7,17777,454,10,6,2013,13,1
2674,341,2,17744,113,3,19,2010,58,2
1263,132,6,11549,621,3,49,2011,4,1
622,52,2,24787,594,9,9,2016,78,4
689,142,2,15421,230,9,25,2020,189,5
2218,11,5,10371,510,2,36,2019,178,3
502,182,1,26383,176,4,39,2019,165,5
2882,311,4,10424,683,2,24,2001,30,4
2324,5,2,20417,216,9,31,2020,52,7
1750,440,4,5895,130,8,7,2008,169,6
2407,400,10,16815,685,9,14,2008,189,7
1086,98,10,12318,262,2,17,2000,130,2
994,24,3,17425,309,6,45,2020,32,5
861,59,8,7689,258,3,5,2021,109,1
491,154,10,14173,326,10,25,2005,81,3
2187,152,10,29351,527,6,38,2014,94,5
2906,348,8,19043,166,6,34,2009,150,1
1902,80,7,13438,198,10,14,2010,60,2
2078,86,3,5398,638,4,14,2010,148,2
1454,116,3,13102,82,8,6,2019,18,4
1115,258,10,22718,85,1,28,2007,4,3
1700,237,6,9087,595,10,9,2006,129,6
2774,83,1,5458,373,1,50,2003,97,2
471,399,4,13200,548,9,25,2019,190,7
766,77,8,25979,312,2,16,2005,165,2
2133,13,5,20359,355,1,5,2012,79,1
739,9,8,20695,206,5,48,2003,14,2
2747,224,6,7079,284,3,39,2008,96,6
929,352,4,15129,439,10,48,2009,180,4
2937,110,3,9544,485,2,23,2004,35,3
599,165,2,29708,547,4,30,2009,178,5
2036,270,3,21955,257,9,38,2019,188,5
1575,441,4,25396,630,9,45,2012,100,4
1272,239,6,25074,252,3,49,2002,106,6
1036,70,10,15939,658,8,30,2009,87,2
853,85,2,10149,655,5,28,2020,79,6
143,210,10,9060,308,4,42,2021,27,3
577,181,2,6868,490,8,15,2003,70,4
689,109,10,18061,631,7,50,2017,90,1
2997,40,2,4598,312,2,42,2019,83,6
272,229,9,15200,621,6,5,2001,33,1
2662,241,2,14125,628,1,21,2004,58,7
2896,317,9,5493,639,7,8,2009,195,4
1047,7,9,13719,190,5,31,2004,127,2
2069,197,5,12127,102,5,28,2013,103,3
364,148,3,28574,659,8,4,2018,113,6
2269,140,6,8771,172,6,7,2017,144,3
871,398,5,22839,592,5,9,2002,181,4
1831,300,5,22369,239,6,10,2008,36,7
409,65,7,15582,85,7,38,2020,157,4
334,147,2,8156,361,8,18,2007,72,1
1341,260,7,18916,96,7,29,2017,172,1
823,79,5,22548,270,6,13,2013,99,2
694,296,8,11993,96,5,8,2019,173,3
2182,345,8,6220,483,3,6,2008,134,1
2728,304,9,4712,88,9,18,2006,11,4
2973,116,8,8148,310,10,49,2015,95,6
666,250,7,14938,343,9,2,2008,34,6
1065,183,5,10808,193,9,26,2008,53,4
639,171,7,14780,555,1,49,2019,62,3
2778,5,6,21690,459,7,6,2000,27,4
1299,246,8,21778,654,6,15,2018,167,1
2298,397,10,579,396,6,31,2001,31,5
45,204,2,13013,309,10,49,2008,119,5
479,159,8,1245,342,6,12,2016,63,6
2944,432,6,22866,118,3,18,2002,4,5
2932,82,6,13179,105,7,1,2011,19,2
916,437,6,26030,131,2,23,2014,117,4
405,77,7,11656,434,7,24,2012,183,5
2155,36,9,26063,688,5,9,2010,164,4
291,267,8,20361,422,5,49,2020,62,1
2208,146,9,18136,567,2,5,2017,108,7
876,302,6,9001,686,7,41,2003,10,1
965,237,4,16452,551,7,14,2017,33,3
1067,404,9,10467,279,6,21,2021,149,1
2553,350,2,202,353,5,12,2000,124,2
2613,424,2,11228,386,2,47,2003,101,1
835,364,8,18155,445,5,1,2016,186,3
1409,27,1,28584,231,5,2,2021,45,3
1129,377,7,12175,190,8,44,2017,46,4
2524,22,2,22087,584,9,6,2011,82,2
309,440,1,14266,90,9,47,2007,145,1
1717,17,5,19995,429,1,21,2014,151,4
56,282,10,11860,422,9,2,2005,163,1
266,377,3,25337,329,6,37,2003,70,5
119,404,6,1659,316,5,16,2013,31,6
755,287,9,12278,273,5,32,2007,56,1
769,207,1,5701,639,8,32,2009,35,7
2042,36,7,7259,340,4,25,2004,150,1
1786,254,7,25366,650,1,9,2004,122,6
1580,362,9,26657,582,1,32,2006,131,6
128,441,9,3362,487,9,25,2002,189,7
622,324,5,13583,459,8,23,2000,22,3
1434,328,1,24477,634,6,16,2000,73,7
2309,209,1,24872,614,9,46,2014,15,3
1866,320,9,12840,461,9,49,2013,107,3
897,168,3,2481,242,1,50,2018,65,5
1039,404,3,2335,450,7,43,2002,51,2
1496,442,9,10184,292,6,1,2004,188,3
1722,323,4,20172,335,4,19,2001,68,5
1419,194,1,8382,207,10,37,2019,51,4
2021,377,9,3367,378,8,47,2004,144,2
2684,170,8,27467,358,10,7,2009,194,6
2266,208,1,18325,689,10,3,2012,84,4
2561,254,1,15048,692,4,45,2018,84,2
1225,267,1,23271,305,8,29,2013,100,7
701,33,6,8046,101,9,6,2006,126,4
739,193,4,17174,526,8,28,2003,170,2
1848,383,6,12862,499,6,47,2010,181,5
2687,167,7,18328,76,6,19,2017,27,6
45,400,1,15324,386,2,45,2015,21,2
1091,172,9,17852,544,7,8,2014,136,2
1044,299,4,3628,277,6,21,2014,43,4
1770,105,10,971,204,4,50,2009,70,3
2020,263,4,1653,669,4,31,2004,147,2
935,121,5,22742,666,1,31,2008,156,6
1843,301,5,14084,189,3,30,2006,53,3
333,64,5,7945,348,6,20,2002,141,2
780,46,1,26712,563,7,23,2003,58,1
1916,326,4,1094,236,8,33,2015,35,5
2821,404,6,13452,143,7,27,2003,16,1
2403,11,3,9311,681,10,28,2014,134,4
1764,229,5,12197,341,3,13,2003,11,6
2511,384,2,29183,238,4,23,2005,173,6
1308,371,8,5446,532,7,28,2004,124,4
2355,83,8,24310,376,8,3,2003,73,5
1872,313,6,29642,622,1,27,2000,15,5
2476,447,8,29678,263,10,9,2007,41,6
747,448,1,9125,274,2,42,2017,113,3
1568,290,1,14895,358,2,44,2006,120,6
2842,21,6,16827,81,7,40,2004,196,1
1438,32,5,10619,563,8,7,2007,121,6
1532,239,8,17071,305,6,10,2008,112,3
1188,350,5,23208,601,5,28,2010,33,3
1195,169,10,2893,519,8,10,2006,122,2
2981,445,5,18004,355,9,32,2017,7,3
1763,63,9,21621,511,7,9,2003,143,1
920,178,5,1102,417,2,21,2001,36,4
514,205,6,310,508,3,14,2002,88,1
2029,110,1,14586,296,7,14,2001,177,2
2524,340,3,365,604,7,3,2009,133,1
1097,59,1,11483,349,10,22,2011,86,6
1413,450,9,28505,138,7,20,2006,43,3
2772,154,2,17387,551,8,24,2003,50,1
2174,221,5,28919,617,8,10,2019,72,5
2092,289,2,6551,515,3,5,2012,193,4
1858,33,8,6366,378,1,49,2013,81,7
1884,241,6,7879,260,6,39,2005,148,3
2875,278,1,3025,512,10,34,2013,23,1
666,18,3,26016,94,4,45,2018,183,4
2544,245,3,10480,267,1,14,2010,23,5
43,42,2,13913,178,7,3,2007,73,4
901,448,8,7174,108,7,24,2001,21,7
1268,164,6,15511,294,3,6,2004,100,6
445,335,9,17597,146,9,15,2000,67,7
15,390,2,19880,586,10,30,2001,94,5
1613,288,5,23965,609,1,10,2005,105,2
2969,369,1,19972,133,10,26,2020,179,7
1771,8,9,10328,241,5,30,2002,64,3
1020,136,6,3199,161,2,39,2017,183,5
1500,372,2,17255,254,10,45,2009,25,5
348,115,6,4395,232,10,40,2012,98,3
2720,92,3,19216,245,2,21,2011,92,7
1469,163,10,11884,245,8,44,2014,105,6
640,227,7,10198,118,4,12,2017,156,6
2156,404,8,16203,393,3,27,2021,22,1
2910,305,2,7341,126,2,7,2001,21,7
653,433,8,3275,661,9,7,2019,85,3
2875,436,9,24402,299,9,26,2021,7,6
792,416,8,22446,84,5,9,2008,188,7
1399,277,7,13674,636,2,26,2020,75,1
1794,274,7,11138,132,10,7,2018,150,3
1849,127,1,21910,600,3,12,2018,73,3
2563,435,6,17094,173,4,20,2003,38,5
1701,351,3,9188,650,8,23,2020,125,3
2289,253,7,26071,550,6,47,2021,124,2
1266,424,4,6124,618,1,6,2009,65,1
986,364,8,16716,326,10,29,2014,81,3
2267,147,10,20708,670,9,15,2010,86,1
1341,251,3,5982,412,5,20,2000,168,4
302,355,10,5147,84,7,46,2001,57,4
1176,38,6,25812,87,8,8,2001,50,3
2384,185,3,22857,689,5,50,2013,44,6
2118,427,3,4117,648,10,49,2003,30,4
2359,369,2,25787,530,1,13,2020,55,1
1239,254,3,4886,338,5,27,2003,72,5
90,329,10,2131,172,4,48,2017,38,3
945,352,3,772,305,3,42,2016,86,7
1793,232,9,4793,645,1,40,2002,58,4
1815,291,4,14573,491,1,9,2018,176,4
1186,134,10,21055,567,7,25,2004,174,1
605,20,8,23306,627,7,43,2018,134,4
14,27,7,13845,650,2,1,2002,125,4
1420,258,9,10580,678,9,45,2013,99,1
1928,89,2,7747,253,4,18,2000,134,6
539,79,2,21002,669,7,49,2016,191,7
682,425,9,26665,177,9,13,2016,100,4
1910,359,6,15850,362,3,26,2014,194,1
838,129,5,7856,617,3,33,2016,59,3
2400,371,1,22953,687,5,46,2013,30,7
1885,181,9,15993,152,7,49,2002,20,6
2362,154,5,8655,246,6,37,2009,134,5
2768,389,10,1845,454,5,42,2018,194,7
2792,162,6,16035,433,10,10,2002,155,7
1335,389,9,6771,486,9,36,2017,8,7
39,300,6,15501,146,1,2,2006,108,6
1425,163,3,27472,468,6,30,2009,187,4
1028,265,6,10809,662,3,5,2016,119,3
1897,311,3,257,516,8,48,2012,77,6
2072,213,3,52,483,8,9,2018,29,1
1882,220,8,6488,142,4,29,2012,23,6
1215,125,1,4293,699,2,17,2015,117,2
1623,177,6,12718,549,5,11,2001,183,7
1389,296,4,21327,277,8,42,2021,15,3
1823,73,5,22944,580,10,43,2000,182,7
2230,248,8,28137,167,6,8,2016,85,4
2463,65,9,1447,582,4,27,2008,34,1
1590,51,3,1066,144,4,21,2008,130,4
634,374,4,8434,236,1,20,2015,11,4
2494,259,6,3182,476,4,26,2011,151,1
1047,130,6,18325,227,7,33,2002,137,7
2359,303,5,7247,192,1,40,2010,15,5
1818,180,6,7855,155,5,47,2020,103,4
1478,437,2,3015,258,2,44,2020,91,4
2193,329,8,28328,128,4,27,2020,24,3
2202,198,10,4773,454,1,15,2007,24,3
1081,214,10,27827,424,7,13,2020,155,6
1572,218,7,15195,586,5,19,2012,126,6
2520,266,8,8870,451,5,25,2010,103,6
1773,193,3,27666,305,2,31,2018,46,7
1040,79,8,27264,535,1,31,2015,32,6
2842,340,2,9990,249,9,48,2018,47,2
1900,346,5,13296,476,7,28,2007,100,6
381,273,8,25200,543,4,26,2012,71,4
2166,108,7,12811,510,9,6,2020,98,6
284,405,4,14299,136,4,41,2011,125,3
136,417,3,1732,247,1,21,2021,160,5
402,350,1,21314,82,7,36,2015,13,4
1029,138,6,16704,584,2,9,2018,106,2
297,433,2,18938,318,8,32,2011,32,7
995,394,2,9367,157,1,14,2010,115,1
1038,415,6,23049,585,4,6,2015,149,7
1044,436,5,21099,223,10,26,2006,22,3
762,309,7,14790,565,7,28,2016,99,7
2286,303,4,25067,156,1,35,2002,147,6
627,314,1,3527,688,7,21,2020,159,2
1810,226,5,25878,404,7,43,2006,57,1
1869,69,9,25809,93,1,11,2012,98,1
1948,388,6,21266,541,1,35,2017,11,7
163,342,10,1241,522,8,23,2017,135,4
1147,286,10,17038,482,5,23,2008,183,4
1692,275,6,25246,498,10,48,2007,122,2
1046,23,8,3283,352,5,44,2008,188,1
31,211,10,22776,187,9,29,2013,93,1
34,232,4,17534,681,6,36,2008,30,7
438,133,6,360,125,5,36,2012,94,7
2938,88,5,13566,428,5,2,2005,199,5
2826,43,4,17325,506,6,17,2002,46,6
2879,329,10,21500,481,5,40,2000,147,3
845,231,5,8981,619,1,7,2003,95,7
51,230,2,834,183,1,11,2004,7,3
1462,354,3,19539,457,4,35,2012,142,2
2092,53,7,17885,637,5,30,2003,34,1
880,223,1,29980,472,1,14,2002,100,6
2367,316,7,17919,556,10,38,2019,65,6
1218,292,3,26418,390,2,4,2015,154,4
321,25,4,262,578,4,4,2017,197,5
2443,366,4,11422,649,2,6,2012,86,7
2784,435,1,22616,600,4,38,2020,5,1
1945,248,7,13284,480,9,49,2011,164,4
1777,181,5,6364,495,7,9,2009,114,6
1960,204,4,19829,469,2,30,2013,86,3
2991,81,3,8966,170,1,14,2007,146,6
2081,29,6,26353,510,5,26,2002,79,4
83,26,3,24320,458,5,30,2010,34,2
59,399,10,20424,564,8,46,2009,158,5
2803,19,3,2928,410,4,32,2013,73,3
1679,260,8,29056,386,6,49,2014,185,7
899,60,8,11989,312,5,1,2001,29,7
1753,426,1,18933,568,1,6,2014,3,6
1642,156,1,20123,234,3,40,2013,192,5
2217,265,10,21977,261,8,38,2009,51,3
2942,427,8,16020,263,6,42,2009,147,5
1369,282,3,28493,142,1,7,2015,103,3
1334,385,5,3687,458,5,45,2015,114,7
625,44,8,18605,163,2,46,2016,64,3
2159,222,10,650,272,7,30,2016,193,3
518,431,8,952,194,6,32,2004,35,5
2277,266,6,12481,169,1,30,2021,22,2
40,286,9,29475,460,1,25,2021,144,1
1066,71,7,1976,473,6,31,2012,99,3
1255,338,2,12549,329,3,44,2001,108,3
2073,191,6,14890,364,7,31,2020,108,7
1554,36,7,24198,170,6,32,2020,192,3
2740,7,2,25505,700,3,7,2009,154,4
1234,264,2,21236,466,10,34,2015,63,2
661,201,4,27187,247,7,40,2016,40,4
1324,184,9,21945,458,4,36,2006,45,2
1687,350,5,8058,670,3,6,2020,31,5
2677,293,9,7080,672,6,27,2008,180,5
2418,274,8,10071,345,4,47,2016,113,1
116,380,5,26630,533,4,28,2020,134,4
1215,175,6,24409,391,7,48,2016,17,3
177,405,10,22868,213,8,4,2020,51,3
1465,254,9,24423,536,3,27,2004,34,5
2517,104,4,8619,565,4,6,2018,44,6
1908,144,3,2991,266,7,42,2013,97,7
2016,318,4,7988,666,8,15,2019,122,4
396,30,4,4088,576,9,19,2001,80,7
1277,373,4,22447,212,9,20,2020,128,6
1955,366,3,8958,228,10,27,2002,105,3
885,31,7,6905,183,6,45,2016,12,4
2938,361,5,9502,347,8,19,2020,22,1
1698,319,4,15121,456,4,8,2004,74,5
392,252,9,3884,190,3,45,2008,145,6
452,141,5,1979,207,10,48,2003,199,2
2687,178,10,22819,175,3,42,2009,181,4
548,50,3,11364,444,8,17,2012,19,2
2210,138,4,12147,370,8,15,2005,129,7
1438,209,9,15617,555,2,31,2010,158,7
95,261,6,18376,286,2,31,2015,19,2
1429,145,3,1363,137,5,20,2001,191,7
376,289,1,20215,388,5,45,2002,75,7
2897,218,1,3463,296,3,47,2002,53,1
1081,428,8,29556,457,2,30,2012,29,2
1664,348,5,20293,319,3,18,2017,152,4
2211,309,7,13046,534,4,16,2007,45,5
891,407,2,8139,502,4,27,2020,177,6
1581,433,4,21427,90,9,11,2019,188,6
922,141,1,5892,480,10,45,2008,50,3
12,66,2,15234,407,7,33,2000,122,7
724,373,1,4254,356,1,8,2003,39,5
2830,167,4,26071,665,9,16,2011,40,7
1467,156,7,27220,563,9,44,2020,153,5
1046,136,9,25794,327,6,32,2011,195,4
1162,154,1,4021,668,1,24,2008,15,7
1618,235,4,9135,336,8,39,2008,151,1
929,270,7,16467,470,4,25,2000,89,7
1088,445,9,4082,545,8,12,2018,25,2
2653,364,1,13890,120,10,25,2002,117,3
1517,278,10,5882,617,9,21,2019,140,4
1167,96,6,16364,657,3,28,2002,25,6
2850,8,1,6140,493,10,19,2020,125,2
876,193,3,9169,215,7,35,2005,53,5
370,105,1,10799,260,1,22,2013,125,5
2818,52,10,1325,351,6,21,2012,138,7
2001,120,1,18546,700,4,47,2017,5,6
2588,221,4,735,195,9,37,2009,141,2
1328,120,5,17668,324,4,11,2007,169,2
1605,183,4,27265,312,10,12,2006,91,5
2539,381,8,7281,339,6,3,2009,47,1
576,361,4,4870,319,2,11,2002,67,6
2297,316,9,25528,495,5,17,2013,63,6
2112,152,1,8057,514,10,20,2020,120,5
2361,90,9,19209,666,8,30,2014,120,2
2825,285,10,20194,390,4,46,2006,47,6
2848,403,2,5397,229,4,30,2000,38,6
1642,149,2,12124,363,10,14,2021,101,2
1696,425,5,24280,327,10,17,2008,66,2
210,118,10,24007,263,5,4,2011,7,3
1317,444,4,19274,374,5,22,2015,171,1
1651,153,9,22093,313,1,25,2021,25,4
1736,227,4,2746,110,4,26,2000,195,6
520,141,8,29853,562,7,19,2010,160,5
2391,268,7,14658,647,4,29,2003,128,1
1409,170,3,10897,205,9,26,2000,138,2
34,280,9,9267,693,2,13,2007,121,1
1271,144,2,29365,496,5,2,2015,170,6
1994,312,8,6991,94,2,37,2015,191,4
822,81,7,3857,265,4,12,2007,192,3
1314,79,3,25829,377,4,6,2005,170,2
359,53,1,19261,294,4,36,2010,139,5
2189,124,5,3404,209,4,39,2005,6,7
1877,12,2,16693,551,10,34,2013,157,4
2281,337,2,8909,401,2,11,2008,2,7
291,136,4,8371,381,10,8,2019,82,7
2006,438,6,21516,109,10,34,2008,40,3
1670,436,4,1590,287,1,28,2012,42,6
2147,157,6,603,110,9,25,2015,77,6
1146,320,9,14700,380,10,48,2014,96,1
2401,107,5,16606,275,6,18,2015,9,7
2933,27,8,17018,122,7,21,2007,139,6
2899,207,2,20142,501,2,5,2020,51,3
1436,194,5,23165,600,2,14,2021,135,6
1749,410,3,4788,590,7,44,2005,182,6
1821,166,8,5783,78,1,25,2009,155,4
2080,360,5,735,537,2,42,2014,65,7
2931,131,8,17078,259,9,16,2005,52,6
2408,445,1,8845,353,4,4,2004,86,6
316,267,10,2209,75,6,6,2003,199,1
1194,85,5,16131,551,8,34,2003,167,3
2671,13,10,22622,199,7,18,2015,160,2
2283,300,1,20951,407,2,40,2001,64,2
2583,436,8,29660,340,9,40,2009,66,4
683,195,2,21176,680,2,4,2003,125,7
2344,414,7,20638,596,10,47,2021,30,5
2565,442,4,18268,271,4,38,2008,163,5
293,95,10,27706,95,9,43,2014,114,5
2412,323,5,978,147,6,49,2021,86,7
953,18,5,4036,625,3,41,2007,64,5
1332,224,9,2313,148,8,39,2016,131,2
562,399,8,6058,697,8,42,2019,86,4
931,178,2,26982,190,2,39,2013,153,6
946,169,6,16424,584,9,21,2009,89,4
2350,291,2,28405,223,6,24,2011,131,7
2396,399,10,12771,279,3,44,2000,30,5
2988,100,8,25557,692,9,23,2021,196,7
746,245,5,6544,140,7,15,2014,86,7
2424,426,5,25792,460,10,34,2004,164,7
1516,412,3,14135,319,5,38,2013,96,6
337,279,10,18999,199,5,6,2004,25,7
2832,109,6,28669,597,1,30,2021,7,5
494,140,8,21492,642,6,42,2016,128,3
923,304,2,6255,310,2,16,2019,143,4
578,143,4,14770,86,8,44,2006,92,7
2760,305,2,1267,669,4,15,2019,23,3
2439,223,6,28392,365,9,35,2016,122,3
1166,410,2,19902,525,3,47,2018,52,1
358,406,10,21733,492,3,12,2005,200,1
1308,418,3,14959,494,10,10,2007,121,3
1177,307,3,4384,466,3,34,2006,172,7
453,448,10,20698,265,7,7,2012,69,6
1621,174,7,470,393,9,20,2012,189,4
1289,94,8,18071,301,4,17,2002,89,3
1712,44,4,11841,690,3,41,2019,36,6
1074,247,9,10290,140,2,28,2015,31,6
313,418,6,203,269,3,6,2006,186,3
1477,170,7,6159,218,3,19,2017,56,5
189,333,8,22242,551,4,31,2009,100,1
1769,301,7,26003,86,6,2,2013,3,2
1219,113,4,8871,239,6,49,2015,42,1
1440,304,5,2563,580,4,20,2001,142,3
2379,211,6,28943,390,9,19,2010,60,3
1748,365,10,27706,161,5,49,2007,183,6
2162,157,2,5896,592,10,15,2009,46,4
898,207,3,3408,456,5,21,2011,189,1
1087,321,7,5225,224,6,1,2006,200,1
1378,226,6,8621,164,9,14,2018,66,6
166,284,9,10005,360,2,25,2010,97,7
320,257,4,8166,81,2,37,2021,150,6
2865,331,1,28196,316,10,37,2015,159,3
2073,37,9,14703,430,7,7,2018,149,7
2666,30,3,21568,475,2,48,2015,49,5
1680,409,5,18296,386,2,48,2013,175,4
